soldierId,bestSoldierPerc
68420.0,3
18818.0,3
85744.0,1
105133.0,4
109835.0,3
111839.0,2
102597.0,4
11597.0,3
21904.0,3
25853.0,4
84340.0,4
113718.0,3
1364.0,1
102506.0,1
98717.0,4
19379.0,3
91735.0,4
81339.0,3
9232.0,2
114458.0,4
23339.0,3
85091.0,2
14091.0,1
97389.0,4
99602.0,1
35379.0,2
45066.0,2
111349.0,1
138933.0,3
5932.0,2
45914.0,4
2563.0,3
100334.0,3
110324.0,2
35978.0,4
23153.0,3
82759.0,4
77528.0,1
6625.0,1
72076.0,1
138158.0,1
980.0,4
95294.0,3
97872.0,4
7747.0,3
72904.0,4
46026.0,1
1314.0,4
112690.0,2
12980.0,3
45420.0,2
102996.0,3
82095.0,2
105993.0,2
5344.0,3
17784.0,2
7498.0,2
18781.0,3
47226.0,4
102380.0,2
40467.0,3
75128.0,3
71968.0,2
71129.0,2
92970.0,1
27528.0,1
68448.0,1
15523.0,2
95448.0,3
71321.0,1
76676.0,1
11682.0,1
85790.0,4
21503.0,2
91300.0,3
71474.0,1
106279.0,1
84562.0,2
34459.0,4
28766.0,1
32918.0,1
105760.0,1
73188.0,4
110711.0,1
30682.0,4
46980.0,1
106139.0,4
94236.0,1
37761.0,3
29940.0,3
77431.0,1
98975.0,4
32162.0,1
88254.0,4
113970.0,2
9602.0,4
36167.0,1
37420.0,1
42396.0,2
100667.0,2
69591.0,3
12224.0,4
26811.0,2
77024.0,3
34847.0,2
87581.0,1
39651.0,1
81239.0,1
71096.0,1
36793.0,4
44464.0,3
40903.0,3
100190.0,3
111846.0,2
26071.0,4
111692.0,1
8153.0,1
33904.0,1
27870.0,3
137830.0,3
111139.0,1
10762.0,2
18932.0,4
76362.0,3
30357.0,4
99621.0,1
71209.0,4
3990.0,1
22484.0,4
101480.0,1
79092.0,4
42275.0,1
41910.0,4
74998.0,2
40850.0,3
9319.0,2
136950.0,4
88598.0,2
17233.0,2
27292.0,2
101938.0,4
70297.0,4
110753.0,4
29304.0,4
93506.0,1
82716.0,3
97167.0,4
9557.0,1
38522.0,4
45984.0,1
20320.0,4
104499.0,3
100169.0,4
41469.0,3
17305.0,3
22569.0,1
26076.0,2
46823.0,1
100821.0,1
112871.0,1
114411.0,3
102064.0,3
85226.0,1
41797.0,4
28539.0,4
42498.0,2
28311.0,1
410.0,1
113649.0,1
32485.0,2
35588.0,1
5332.0,1
27151.0,2
35492.0,1
137272.0,1
114799.0,4
136526.0,4
30694.0,4
17246.0,3
95766.0,2
85572.0,1
26977.0,1
104174.0,2
106837.0,2
95802.0,4
45795.0,4
103850.0,4
111683.0,4
37532.0,1
77072.0,2
100063.0,2
82136.0,4
74814.0,4
69191.0,4
72630.0,4
72075.0,1
42586.0,2
70994.0,1
91347.0,3
71379.0,2
23108.0,3
107360.0,2
69272.0,3
94992.0,1
42576.0,2
37266.0,1
24105.0,1
112093.0,4
73253.0,3
5685.0,1
26466.0,1
90480.0,1
33810.0,4
3487.0,2
101058.0,2
90749.0,2
43251.0,1
47535.0,4
77707.0,3
81222.0,1
15445.0,4
18174.0,4
26163.0,2
39745.0,4
38374.0,1
2059.0,4
93683.0,4
71069.0,4
5443.0,3
105890.0,1
92676.0,1
140198.0,4
7090.0,2
75247.0,1
82055.0,3
45288.0,3
84699.0,4
87569.0,4
92650.0,4
107688.0,2
11046.0,3
7103.0,2
32380.0,4
100300.0,4
32326.0,2
27002.0,4
94909.0,4
99466.0,1
39579.0,3
96889.0,4
112759.0,1
2199.0,1
95347.0,1
46596.0,2
86847.0,1
31046.0,1
139121.0,3
46158.0,1
79711.0,2
77255.0,3
14909.0,1
73416.0,4
99311.0,1
8167.0,4
92772.0,1
73956.0,2
26758.0,4
100263.0,1
83208.0,4
7839.0,2
91139.0,2
79752.0,3
5508.0,1
31280.0,2
103185.0,1
109162.0,2
34872.0,1
10969.0,4
42438.0,4
92740.0,2
25143.0,1
97457.0,3
98479.0,2
43214.0,3
103125.0,3
87954.0,1
47470.0,1
14950.0,4
140039.0,3
113481.0,1
92122.0,1
110322.0,4
2755.0,2
77125.0,4
71020.0,1
87041.0,4
112000.0,1
140202.0,2
74976.0,3
113526.0,1
5967.0,4
140037.0,1
47238.0,2
6087.0,3
19183.0,1
77523.0,1
87034.0,1
82249.0,2
110373.0,1
12743.0,1
45607.0,1
99169.0,1
3914.0,1
85366.0,1
47027.0,4
2737.0,4
115838.0,1
97531.0,4
72070.0,2
86375.0,4
73539.0,4
46025.0,2
109902.0,4
33040.0,3
102630.0,3
83353.0,2
115215.0,3
15333.0,4
8558.0,4
14340.0,2
20263.0,2
137041.0,4
3050.0,3
138210.0,4
72482.0,2
80579.0,1
17664.0,3
13466.0,1
34254.0,2
11102.0,2
85937.0,3
6549.0,1
102707.0,3
25907.0,1
7331.0,2
7935.0,4
13963.0,2
35767.0,1
6002.0,1
139113.0,1
37964.0,4
110678.0,1
29060.0,1
137811.0,4
69791.0,4
40361.0,4
78549.0,1
31829.0,1
39627.0,2
23891.0,1
111856.0,4
90740.0,4
44145.0,4
73361.0,4
75088.0,4
111274.0,4
37428.0,4
71871.0,1
96870.0,3
34918.0,2
29056.0,3
109576.0,2
103049.0,3
98625.0,4
23294.0,4
98766.0,4
39125.0,3
88066.0,2
44433.0,1
44631.0,3
21346.0,3
87304.0,3
14402.0,1
110377.0,1
106199.0,3
894.0,4
79159.0,1
97686.0,1
107695.0,4
109443.0,2
14569.0,3
83996.0,1
105401.0,3
13601.0,1
19513.0,4
32261.0,4
14053.0,3
317.0,2
73440.0,3
113356.0,3
7030.0,2
10737.0,1
43533.0,4
44599.0,2
46543.0,4
30651.0,2
80627.0,1
4445.0,2
12191.0,2
92088.0,1
22413.0,1
41978.0,1
82783.0,1
98483.0,4
30251.0,4
39429.0,1
39713.0,3
29349.0,1
96499.0,1
78213.0,4
98343.0,1
110824.0,3
26133.0,1
74552.0,4
87990.0,4
99344.0,3
99475.0,4
187.0,2
44981.0,3
94488.0,1
111119.0,4
91593.0,4
7879.0,2
27589.0,1
87252.0,3
76079.0,4
17444.0,3
106709.0,1
43854.0,4
94948.0,1
43894.0,4
11920.0,1
115355.0,3
17032.0,4
99838.0,4
97308.0,3
10828.0,3
93774.0,4
39063.0,4
96103.0,2
16025.0,3
7601.0,2
99907.0,3
91080.0,4
85194.0,3
75553.0,4
72008.0,4
32476.0,2
32201.0,2
70499.0,2
140739.0,4
21534.0,2
3920.0,3
74805.0,1
100637.0,1
29.0,2
73481.0,3
22799.0,4
76262.0,1
14138.0,2
103003.0,2
45746.0,1
109042.0,1
89956.0,4
70168.0,2
16682.0,4
23400.0,1
88364.0,2
88897.0,2
90347.0,4
7246.0,1
113554.0,4
8222.0,2
16026.0,2
100857.0,2
100105.0,2
8412.0,4
27233.0,3
137620.0,1
29416.0,2
18123.0,1
109173.0,2
98351.0,1
72368.0,3
93250.0,1
18495.0,1
9373.0,1
9453.0,4
77963.0,1
109369.0,3
42108.0,3
100505.0,1
92959.0,3
68702.0,1
6052.0,4
6123.0,4
1222.0,2
34340.0,1
10538.0,2
75607.0,1
70730.0,1
36683.0,3
16849.0,1
26014.0,3
15862.0,3
9807.0,2
783.0,1
6086.0,1
43688.0,3
73648.0,2
100593.0,1
100729.0,1
101977.0,3
20849.0,3
46750.0,4
11805.0,1
35364.0,3
97063.0,1
93529.0,3
70770.0,4
74464.0,1
78743.0,3
92004.0,4
138178.0,1
18102.0,3
96223.0,1
92259.0,4
8770.0,4
100529.0,3
99527.0,1
74298.0,1
93412.0,1
76985.0,4
25454.0,4
38662.0,1
17820.0,2
72961.0,4
11625.0,2
115347.0,4
25635.0,2
1657.0,4
111082.0,1
29286.0,3
12761.0,1
96104.0,4
21568.0,3
31658.0,4
9654.0,1
80122.0,2
88663.0,1
30535.0,1
92409.0,3
3838.0,4
109279.0,1
33734.0,2
94716.0,1
20988.0,3
68645.0,3
4482.0,3
94374.0,2
103059.0,1
96594.0,2
7666.0,4
115466.0,4
20652.0,3
77542.0,3
13687.0,4
108151.0,3
25467.0,2
15058.0,1
21955.0,4
1061.0,1
27015.0,2
32313.0,3
28327.0,3
38449.0,3
11503.0,4
89575.0,4
111816.0,4
97236.0,1
83410.0,4
39929.0,4
14181.0,1
139035.0,1
28916.0,2
41583.0,4
3550.0,2
112859.0,3
42900.0,1
91305.0,4
74629.0,3
108181.0,2
40747.0,2
8120.0,4
89237.0,3
19121.0,1
15100.0,1
34672.0,2
98154.0,4
71315.0,3
45911.0,4
33851.0,3
84632.0,4
7175.0,2
90696.0,4
95156.0,1
99494.0,2
24574.0,1
105418.0,3
109290.0,3
84972.0,4
79373.0,4
39683.0,1
106162.0,3
11192.0,2
26464.0,3
112681.0,1
35756.0,4
105067.0,2
29350.0,1
70847.0,4
75076.0,2
34933.0,3
25438.0,3
74024.0,4
109918.0,1
96363.0,1
103934.0,1
106597.0,2
35256.0,4
99006.0,3
19817.0,4
32462.0,2
97033.0,2
9486.0,2
94762.0,1
31865.0,2
95088.0,3
34032.0,1
94432.0,3
12386.0,1
97158.0,4
109732.0,3
81188.0,4
42759.0,1
91096.0,2
45072.0,2
3818.0,4
29799.0,3
91427.0,2
35754.0,1
137336.0,1
106779.0,2
5480.0,3
13110.0,3
101007.0,1
85301.0,4
109433.0,2
40432.0,3
76612.0,4
29652.0,2
95291.0,3
79700.0,3
40226.0,4
38341.0,1
95161.0,1
87690.0,4
45068.0,3
71270.0,1
35475.0,4
82289.0,2
2667.0,2
28852.0,3
105408.0,1
32435.0,4
83759.0,1
114264.0,1
107770.0,3
12950.0,3
70954.0,1
104353.0,4
40392.0,4
4022.0,4
26328.0,2
80553.0,3
139047.0,1
91740.0,4
3351.0,2
39759.0,3
36601.0,3
107714.0,4
83802.0,4
70609.0,3
36074.0,1
73611.0,4
136661.0,2
35829.0,1
107295.0,1
28574.0,4
5846.0,3
72927.0,1
20605.0,2
78582.0,3
139192.0,4
113842.0,3
96780.0,3
83674.0,4
40400.0,4
22385.0,1
139007.0,4
15813.0,1
42296.0,4
36699.0,1
113097.0,1
2608.0,1
106385.0,4
74137.0,1
6145.0,3
981.0,3
103299.0,2
80472.0,4
85822.0,2
112698.0,2
27731.0,3
136656.0,3
138992.0,1
109473.0,1
25084.0,1
30917.0,3
32598.0,3
80610.0,4
37488.0,2
6566.0,1
109490.0,3
90289.0,2
109754.0,4
41045.0,3
108738.0,1
28981.0,1
74754.0,2
35552.0,2
14273.0,2
75109.0,3
8212.0,3
86814.0,1
74621.0,4
5164.0,3
20091.0,1
28790.0,3
41864.0,1
90014.0,3
21975.0,4
101124.0,4
10894.0,3
40696.0,3
6020.0,4
7508.0,3
88369.0,2
93423.0,1
93453.0,2
138225.0,2
137560.0,3
11593.0,3
102497.0,1
15935.0,3
38847.0,1
45632.0,1
83642.0,1
47233.0,4
9998.0,2
90985.0,4
41519.0,3
95316.0,4
81415.0,3
6556.0,2
44226.0,4
104290.0,3
97075.0,3
10229.0,4
102383.0,3
13.0,1
5460.0,1
86938.0,3
34957.0,4
87637.0,2
99271.0,1
101669.0,3
82344.0,2
39500.0,4
28505.0,1
19678.0,1
109196.0,2
84116.0,2
83295.0,4
19031.0,2
94546.0,3
34861.0,1
137920.0,4
100446.0,4
2792.0,4
96409.0,2
13799.0,4
13622.0,4
115796.0,4
104429.0,1
36968.0,3
45823.0,4
76790.0,3
87322.0,3
39580.0,1
75813.0,1
4873.0,1
104298.0,1
22737.0,4
41988.0,4
40275.0,2
77066.0,1
10188.0,3
37543.0,2
104217.0,3
15766.0,4
1457.0,1
110211.0,3
98325.0,2
17949.0,1
74194.0,1
96224.0,3
2669.0,1
44072.0,1
136638.0,4
75828.0,2
140164.0,1
109743.0,1
448.0,2
20566.0,4
138633.0,3
98149.0,4
87483.0,2
33614.0,4
11653.0,2
11128.0,2
79221.0,2
11933.0,4
641.0,4
82096.0,2
75189.0,2
76802.0,4
70780.0,4
35686.0,2
74785.0,4
139992.0,4
34066.0,4
85794.0,4
7586.0,1
14113.0,4
81803.0,4
17934.0,1
113431.0,2
74210.0,3
90121.0,3
44938.0,4
26778.0,2
29912.0,1
30905.0,1
28512.0,3
45337.0,4
17301.0,4
108430.0,1
69943.0,3
140309.0,4
87442.0,3
137084.0,4
2516.0,1
71254.0,3
32658.0,4
32135.0,1
44153.0,4
80866.0,3
1080.0,3
20821.0,2
79195.0,1
89228.0,4
85095.0,4
10339.0,1
77766.0,4
31859.0,1
74045.0,3
111020.0,4
89329.0,4
87224.0,1
91811.0,3
104973.0,2
103625.0,2
91344.0,1
69183.0,3
99323.0,4
656.0,2
98791.0,1
4622.0,1
109102.0,4
34570.0,1
83970.0,4
110089.0,4
35247.0,4
7852.0,2
100024.0,1
106584.0,2
23252.0,1
29281.0,2
44920.0,1
13123.0,3
17865.0,1
9306.0,1
14951.0,1
14218.0,1
94016.0,4
9296.0,1
81684.0,3
103659.0,2
20314.0,2
17767.0,1
89901.0,3
72170.0,1
81095.0,4
2514.0,4
36251.0,2
42788.0,4
72128.0,1
88323.0,1
41832.0,4
80974.0,4
16644.0,4
77397.0,4
79991.0,4
9917.0,4
15607.0,1
3007.0,1
109169.0,4
39351.0,2
16003.0,3
20002.0,3
8294.0,2
41173.0,1
83537.0,4
102871.0,4
4329.0,2
21359.0,3
73218.0,3
18992.0,1
31762.0,1
47453.0,1
15442.0,3
96525.0,2
78560.0,1
46406.0,2
17583.0,3
6928.0,1
107303.0,1
75785.0,4
18576.0,4
73582.0,4
68268.0,2
95006.0,4
9528.0,4
68980.0,4
15014.0,1
31365.0,1
68428.0,3
21272.0,1
46403.0,3
2215.0,1
138626.0,2
94412.0,1
9541.0,4
104993.0,3
21656.0,4
43638.0,1
115851.0,1
88733.0,4
23235.0,2
45624.0,1
44243.0,3
99390.0,1
14686.0,2
105823.0,4
137078.0,4
78447.0,4
137190.0,4
92577.0,1
91409.0,1
2119.0,2
18972.0,1
104067.0,1
22672.0,4
39772.0,2
35671.0,3
71399.0,1
73695.0,1
39715.0,4
80002.0,4
73918.0,3
3690.0,1
139677.0,4
105891.0,4
79956.0,1
76122.0,2
11414.0,4
69154.0,4
107466.0,3
90164.0,1
80681.0,2
17984.0,2
3315.0,2
76665.0,4
86957.0,3
104648.0,1
139466.0,1
77311.0,4
22214.0,3
28244.0,3
103686.0,4
109899.0,3
105593.0,3
42517.0,2
75683.0,4
89803.0,2
72852.0,3
3238.0,1
29640.0,1
22023.0,1
80799.0,1
73276.0,1
115906.0,4
2279.0,4
90813.0,4
9915.0,2
92736.0,2
29308.0,4
85378.0,4
19715.0,4
93460.0,4
93685.0,2
102231.0,1
9025.0,1
70451.0,3
23054.0,4
111725.0,1
96815.0,4
32239.0,3
20490.0,1
72556.0,3
20052.0,1
105779.0,1
92555.0,2
101341.0,1
100998.0,4
90341.0,3
3188.0,2
3805.0,4
40619.0,3
7613.0,1
32214.0,1
24365.0,3
43418.0,3
20506.0,1
16085.0,4
114061.0,1
36970.0,3
71537.0,4
12116.0,1
29797.0,2
39882.0,3
109960.0,3
85792.0,1
1370.0,3
17223.0,3
110783.0,4
71611.0,3
85148.0,3
46625.0,4
95742.0,1
34090.0,2
108101.0,4
92449.0,3
4125.0,4
16530.0,3
4086.0,1
110459.0,2
102393.0,1
44755.0,1
4189.0,3
12637.0,1
35532.0,1
38513.0,4
15471.0,4
103174.0,2
38907.0,4
111964.0,2
93866.0,1
9632.0,4
110675.0,3
7685.0,3
75451.0,1
112197.0,3
87260.0,4
79696.0,3
2555.0,1
46412.0,4
45954.0,4
4996.0,3
101362.0,4
71275.0,4
18259.0,2
110569.0,4
5877.0,1
18338.0,4
102980.0,2
92655.0,4
113619.0,4
91268.0,3
104275.0,3
111596.0,4
137551.0,3
14314.0,1
140885.0,3
113903.0,4
70768.0,3
114373.0,1
39777.0,2
114336.0,2
102150.0,3
39467.0,2
6715.0,1
113924.0,1
100367.0,4
83365.0,4
10278.0,4
85043.0,4
23490.0,3
34767.0,1
22744.0,2
41484.0,4
8356.0,4
11318.0,1
28738.0,4
100602.0,2
17722.0,4
100308.0,3
68370.0,3
112169.0,2
12234.0,4
72613.0,2
38782.0,2
36001.0,4
68803.0,1
10851.0,2
27259.0,2
29546.0,3
140264.0,2
36182.0,1
5335.0,2
4271.0,3
101412.0,1
21926.0,4
90415.0,3
41025.0,3
106763.0,2
102198.0,1
17549.0,2
26542.0,3
76662.0,4
73570.0,4
13627.0,3
38208.0,1
84406.0,3
1715.0,3
105909.0,2
6621.0,4
105903.0,1
69160.0,2
83896.0,4
28745.0,3
101898.0,1
29356.0,3
1594.0,1
30269.0,2
69216.0,2
68727.0,1
5768.0,4
39093.0,1
19282.0,4
33133.0,3
93030.0,1
103387.0,2
88931.0,4
38095.0,2
81490.0,4
13032.0,4
78554.0,1
39249.0,4
6084.0,4
28629.0,1
24941.0,2
29739.0,4
11237.0,2
108196.0,3
79810.0,3
96085.0,1
16765.0,1
85276.0,1
76927.0,3
103907.0,3
17276.0,1
9805.0,3
4871.0,3
94444.0,4
28477.0,2
24586.0,4
17288.0,4
89628.0,1
114651.0,4
99063.0,1
13494.0,4
17245.0,2
38727.0,1
94589.0,1
81139.0,2
11228.0,2
32179.0,3
35525.0,1
22755.0,3
89716.0,1
36253.0,2
106537.0,2
68517.0,1
13972.0,4
39274.0,2
68691.0,3
105544.0,2
23991.0,3
41604.0,4
35637.0,3
8758.0,1
22747.0,1
79465.0,2
17204.0,1
20393.0,1
106166.0,2
85931.0,1
46074.0,1
113808.0,2
110961.0,1
13422.0,3
13454.0,2
137163.0,4
81886.0,3
1110.0,2
140876.0,4
70099.0,1
110212.0,3
102575.0,2
84773.0,1
23722.0,1
4695.0,3
43902.0,4
100768.0,1
70509.0,1
80987.0,1
5297.0,3
75423.0,4
81582.0,4
19847.0,4
8278.0,2
9280.0,1
16272.0,1
113320.0,1
22109.0,3
80916.0,4
90236.0,4
101388.0,3
99145.0,1
140305.0,1
42636.0,4
10220.0,3
80554.0,4
71192.0,1
43098.0,1
10690.0,4
13740.0,4
73551.0,4
104615.0,4
95424.0,3
112278.0,4
105520.0,3
138446.0,4
106067.0,2
76908.0,2
17876.0,1
11014.0,3
73552.0,4
8715.0,3
30335.0,3
14578.0,3
8079.0,1
19764.0,1
23253.0,1
13271.0,4
77584.0,3
3656.0,3
137072.0,2
96043.0,1
32221.0,1
27710.0,3
101463.0,4
91582.0,1
43385.0,3
11901.0,4
100778.0,3
34475.0,2
84073.0,4
94900.0,1
39596.0,4
22515.0,3
95311.0,4
100373.0,3
96200.0,2
25511.0,2
32308.0,3
68299.0,4
8466.0,3
36555.0,4
115073.0,1
1640.0,4
74986.0,2
28261.0,3
17472.0,1
137152.0,3
111687.0,3
76554.0,1
45319.0,3
137293.0,3
37777.0,1
43342.0,1
96570.0,1
24919.0,1
115633.0,2
104786.0,4
26712.0,1
47592.0,3
25892.0,3
8925.0,3
89313.0,4
76205.0,4
33152.0,1
102103.0,1
137133.0,2
42087.0,2
1506.0,1
46672.0,2
87914.0,3
5024.0,2
77868.0,3
35688.0,2
112352.0,4
91099.0,4
90226.0,3
102436.0,3
3611.0,2
104415.0,4
113044.0,4
84616.0,2
768.0,4
3470.0,2
45971.0,2
104002.0,4
70656.0,2
78429.0,1
99483.0,3
37655.0,2
89167.0,4
35871.0,4
23470.0,3
27265.0,3
140451.0,2
24699.0,4
74622.0,2
76367.0,4
33775.0,4
114593.0,4
23620.0,3
78496.0,2
72657.0,2
39277.0,4
31486.0,2
31116.0,4
25743.0,2
73812.0,1
28254.0,2
43382.0,2
81061.0,4
103966.0,3
140855.0,1
17861.0,4
21081.0,3
43018.0,4
93159.0,1
28601.0,4
2398.0,1
77598.0,2
88968.0,3
81760.0,4
98781.0,4
136796.0,2
90909.0,3
578.0,3
21609.0,1
97180.0,4
25341.0,4
9963.0,1
80621.0,1
138413.0,4
96362.0,4
30224.0,4
114927.0,4
40569.0,1
109108.0,2
29532.0,1
95714.0,4
77731.0,4
25815.0,2
37103.0,1
14777.0,2
46342.0,4
23990.0,1
82941.0,3
42316.0,2
71937.0,1
82552.0,1
75315.0,1
70942.0,4
21280.0,1
22194.0,4
102812.0,2
27433.0,3
20754.0,4
95790.0,1
96254.0,4
108433.0,2
112774.0,2
2735.0,3
20089.0,4
80697.0,2
109877.0,3
138869.0,4
114811.0,1
79487.0,3
102839.0,1
31004.0,1
9587.0,1
17740.0,1
110277.0,4
109076.0,2
39057.0,4
13819.0,3
78264.0,4
27952.0,4
77170.0,1
5075.0,1
140384.0,3
44598.0,1
2846.0,3
89806.0,4
39041.0,1
68487.0,2
87589.0,4
42018.0,2
98370.0,3
42293.0,4
105957.0,4
44401.0,1
1528.0,1
87190.0,4
43882.0,3
82732.0,1
76832.0,4
26939.0,4
11209.0,1
80656.0,1
86645.0,1
111887.0,3
100466.0,1
114128.0,2
106224.0,1
41457.0,4
40841.0,4
40064.0,1
33500.0,1
20018.0,4
94168.0,4
139123.0,3
37899.0,4
112739.0,3
7324.0,3
79384.0,2
136615.0,1
24816.0,3
107288.0,2
35779.0,3
102869.0,3
83487.0,3
45642.0,1
39333.0,3
35855.0,1
101526.0,4
18976.0,4
748.0,2
82761.0,3
21901.0,2
25681.0,4
104816.0,4
44209.0,3
70704.0,3
96483.0,2
22303.0,4
98251.0,2
89972.0,1
107388.0,3
33978.0,4
34860.0,4
5859.0,4
111943.0,1
115558.0,2
74512.0,4
42367.0,3
5773.0,4
8729.0,2
19481.0,1
39808.0,3
72363.0,2
5066.0,3
15690.0,4
29322.0,4
38765.0,3
42223.0,4
71424.0,3
87640.0,2
113684.0,2
26505.0,1
2213.0,1
81208.0,2
104378.0,2
137074.0,2
80591.0,1
90446.0,1
33987.0,3
15713.0,3
37211.0,2
77851.0,2
30967.0,4
99710.0,4
107169.0,3
84480.0,2
92725.0,2
35363.0,3
91415.0,2
109387.0,4
105089.0,3
45533.0,4
83458.0,2
38200.0,2
80209.0,3
140424.0,4
86299.0,1
17732.0,4
95387.0,2
112976.0,3
106961.0,4
42663.0,4
140408.0,2
96848.0,3
96087.0,4
99585.0,2
18176.0,3
6636.0,2
15127.0,1
101798.0,3
69218.0,4
84050.0,1
94656.0,3
20229.0,2
96144.0,1
6531.0,4
13482.0,3
39464.0,3
96450.0,3
1820.0,2
30149.0,1
46144.0,3
14739.0,3
10767.0,3
83902.0,4
36230.0,2
10160.0,4
2321.0,3
136940.0,4
102180.0,1
33699.0,3
77713.0,2
107562.0,3
83839.0,2
12025.0,3
106977.0,1
106295.0,2
5835.0,4
104521.0,4
4905.0,1
95614.0,1
41520.0,1
13186.0,3
139778.0,2
110354.0,3
82238.0,3
85338.0,3
38009.0,3
138907.0,2
9348.0,1
84252.0,1
29958.0,3
30646.0,3
4969.0,4
27026.0,4
84280.0,4
553.0,3
75438.0,1
95149.0,4
6019.0,4
76053.0,1
105163.0,1
7230.0,3
79315.0,4
114601.0,3
104702.0,3
109407.0,1
22743.0,2
96440.0,3
24269.0,4
99315.0,4
27961.0,2
21380.0,3
3369.0,1
137069.0,1
71931.0,4
25373.0,4
83138.0,2
26738.0,1
97423.0,2
113394.0,1
95150.0,4
93387.0,4
80675.0,3
25873.0,3
74178.0,1
15401.0,4
138819.0,1
4802.0,1
7945.0,1
109324.0,4
110320.0,3
139003.0,2
82254.0,3
94181.0,2
68935.0,1
17051.0,2
108144.0,4
76617.0,4
43923.0,2
102407.0,1
78065.0,4
139142.0,1
41787.0,3
9459.0,3
76333.0,4
35935.0,1
138077.0,4
100248.0,1
1149.0,3
140050.0,4
87254.0,4
4178.0,1
111094.0,3
11119.0,1
36250.0,1
42290.0,1
32799.0,2
35926.0,3
5681.0,3
139044.0,1
8801.0,1
112377.0,2
106630.0,4
25435.0,3
102685.0,3
74892.0,3
5322.0,3
33216.0,3
113915.0,2
93469.0,3
13456.0,3
73104.0,1
43263.0,1
112350.0,2
99697.0,3
95030.0,3
138381.0,2
114803.0,2
574.0,1
96291.0,4
92067.0,1
9200.0,2
84560.0,3
28378.0,4
114027.0,2
28982.0,2
89343.0,4
11816.0,3
81114.0,1
7452.0,2
114260.0,3
26124.0,1
112117.0,3
99355.0,2
39961.0,1
29785.0,1
110966.0,3
91650.0,1
81717.0,4
139502.0,3
137771.0,1
15545.0,1
2122.0,2
106614.0,3
12020.0,4
83272.0,4
109065.0,2
68576.0,4
33344.0,1
22377.0,2
47018.0,2
69789.0,3
136750.0,1
111026.0,3
136567.0,3
23102.0,4
21252.0,1
17799.0,4
3936.0,1
44032.0,1
95533.0,4
21476.0,4
25238.0,3
83111.0,4
37974.0,2
9566.0,2
75804.0,3
22365.0,4
16149.0,3
71959.0,1
95328.0,1
136881.0,4
73665.0,4
70365.0,3
140711.0,3
76346.0,3
89442.0,1
91304.0,1
9034.0,1
44337.0,4
75014.0,4
46067.0,1
40441.0,2
18197.0,3
89170.0,1
41412.0,3
38076.0,4
107414.0,3
75712.0,4
140356.0,3
140699.0,3
97065.0,3
70812.0,3
8003.0,1
113094.0,3
31225.0,4
93707.0,4
110761.0,1
79020.0,2
8064.0,2
34238.0,1
86132.0,1
78303.0,2
114613.0,4
17505.0,4
30143.0,4
38091.0,4
43406.0,1
13114.0,3
94527.0,1
74697.0,4
94770.0,3
107828.0,4
23080.0,4
110136.0,3
106463.0,3
2138.0,1
27256.0,1
8616.0,4
4694.0,3
21202.0,3
20275.0,2
101965.0,3
36672.0,4
89194.0,1
79498.0,4
100017.0,4
97169.0,4
109125.0,1
92048.0,2
31127.0,4
98090.0,1
44334.0,4
35653.0,2
140851.0,3
29774.0,4
97355.0,1
105864.0,1
32606.0,3
84346.0,3
